date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:05:22	274200/274200	---M--	200	added ('OK')	image/jpeg	etag:W/%2242f18-1828589fec6%22	https://bigfontblog.azurewebsites.net/content/images/2022/08/drawing_circa_july_2022.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2022/08/drawing_circa_july_2022.jpg	(from https://bigfontblog.azurewebsites.net/)
02:05:22	182/182	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:21%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2022/04/219787656_571590897338872_541651510636316.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2022/04/219787656_571590897338872_541651510636316.7.delayed	(from https://bigfontblog.azurewebsites.net/)
02:05:23	21198/21198	---MCZ	200	added ('OK')	text/html	etag:W/%2252ce-UKJeCHwvgmQuwUBgaMMF84caIyY%22	https://bigfontblog.azurewebsites.net/reducing-the-chance-of-tcp-port-exhaustion-on-a-windows-server/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/reducing-the-chance-of-tcp-port-exhaustion-on-a-windows-server/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:23	21337/21337	---MCZ	200	added ('OK')	text/html	etag:W/%225359-QewnIR8/BeZNqm9kQ6qwyn3Ac4A%22	https://bigfontblog.azurewebsites.net/copy-large-files-over-a-windows-remote-desktop-connection/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/copy-large-files-over-a-windows-remote-desktop-connection/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:23	133487/133487	---M--	200	added ('OK')	image/jpeg	etag:W/%222096f-1802aa96b04%22	https://bigfontblog.azurewebsites.net/content/images/2022/04/219787656_571590897338872_541651510636316.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2022/04/219787656_571590897338872_541651510636316.jpg	(from https://bigfontblog.azurewebsites.net/)
02:05:23	168/168	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:22%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2021/12/geograph-4453746-by-Kenneth--Allen.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2021/12/geograph-4453746-by-Kenneth--Allen.9.delayed	(from https://bigfontblog.azurewebsites.net/)
02:05:24	19987/19987	---MCZ	200	added ('OK')	text/html	etag:W/%224e13-Jsh2waCr7mXATdoggrdXpAGvz1U%22	https://bigfontblog.azurewebsites.net/what-kinds-of-mental-health-psychology-and-counselling-practitioners-exists-in-canada/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/what-kinds-of-mental-health-psychology-and-counselling-practitioners-exists-in-canada/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:24	18181/18181	---MCZ	200	added ('OK')	text/html	etag:W/%224705-UP8MkVE20cC9csnGUCsH2WsAXmk%22	https://bigfontblog.azurewebsites.net/championing-psychological-health-and-safety-as-an-individual-contributor-at-the-workplace/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/championing-psychological-health-and-safety-as-an-individual-contributor-at-the-workplace/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:26	18775/18775	---MCZ	200	added ('OK')	text/html	etag:W/%224957-HDs0VJ3TPOZOLhq6gzNWMbI0Ir8%22	https://bigfontblog.azurewebsites.net/list-tcp-connections-for-process/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/list-tcp-connections-for-process/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:26	19336/19336	---MCZ	200	added ('OK')	text/html	etag:W/%224b88-73Wn3U6PrXGshyjiXoiLqjFQepw%22	https://bigfontblog.azurewebsites.net/attach-vs-code-to-dotnet-test/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/attach-vs-code-to-dotnet-test/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:27	20192/20192	---MCZ	200	added ('OK')	text/html	etag:W/%224ee0-GT3U11xdTAuntAwNq2XQGCoc92s%22	https://bigfontblog.azurewebsites.net/the-spiral-software-development-lifecycle-or-how-to-spiral-into-control/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/the-spiral-software-development-lifecycle-or-how-to-spiral-into-control/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:27	170709/170709	---M--	200	added ('OK')	image/jpeg	etag:W/%2229ad5-17d91c4303e%22	https://bigfontblog.azurewebsites.net/content/images/2021/12/geograph-4453746-by-Kenneth--Allen.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2021/12/geograph-4453746-by-Kenneth--Allen.jpg	(from https://bigfontblog.azurewebsites.net/)
02:05:27	24162/24162	---MCZ	200	added ('OK')	text/html	etag:W/%225e62-EbghKutgJs406EMazyvWfcd/PaU%22	https://bigfontblog.azurewebsites.net/task-on-a-dark-night-find-a-ball-that-fell-into-a-pothole-in-a-road-that-has-several-potholes/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/task-on-a-dark-night-find-a-ball-that-fell-into-a-pothole-in-a-road-that-has-several-potholes/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:27	162/162	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:25%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2021/11/photograph-of-mx-shaun-luttin-2.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2021/11/photograph-of-mx-shaun-luttin-2.b.delayed	(from https://bigfontblog.azurewebsites.net/)
02:05:27	27255/27255	---MCZ	200	added ('OK')	text/html	etag:W/%226a77-uU9+ReynM99d/2FNXJ5lE3sKhuU%22	https://bigfontblog.azurewebsites.net/he-they-from-my-perspective-as-a-middle-aged-privileged-white-male-in-western-canada/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/he-they-from-my-perspective-as-a-middle-aged-privileged-white-male-in-western-canada/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:28	282692/282692	---M--	200	added ('OK')	image/jpeg	etag:W/%2245044-17cdc8862bc%22	https://bigfontblog.azurewebsites.net/content/images/2021/11/photograph-of-mx-shaun-luttin-2.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2021/11/photograph-of-mx-shaun-luttin-2.jpg	(from https://bigfontblog.azurewebsites.net/)
02:05:28	150/150	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:26%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2021/08/WIN_20210813_19_06_55_Pro.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2021/08/WIN_20210813_19_06_55_Pro.d.delayed	(from https://bigfontblog.azurewebsites.net/)
02:05:28	19311/19311	---MCZ	200	added ('OK')	text/html	etag:W/%224b6f-W23tb2wxlixPEDvr6VlMsYUQetM%22	https://bigfontblog.azurewebsites.net/enable-long-paths-in-windows-with-powershell/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/enable-long-paths-in-windows-with-powershell/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:29	23848/23848	---MCZ	200	added ('OK')	text/html	etag:W/%225d28-3dksWhh2E3JOPWvjFyH6CIeeUek%22	https://bigfontblog.azurewebsites.net/determine-whether-two-c-builds-result-in-binaries-that-a-functionally-identical-within-reasonable-limits/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/determine-whether-two-c-builds-result-in-binaries-that-a-functionally-identical-within-reasonable-limits/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:29	281191/281191	---M--	200	added ('OK')	image/jpeg	etag:W/%2244a67-17b42699950%22	https://bigfontblog.azurewebsites.net/content/images/2021/08/WIN_20210813_19_06_55_Pro.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2021/08/WIN_20210813_19_06_55_Pro.jpg	(from https://bigfontblog.azurewebsites.net/)
02:05:29	138/138	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:28%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2021/06/frc-perspective-sky.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2021/06/frc-perspective-sky.f.delayed	(from https://bigfontblog.azurewebsites.net/)
02:05:30	21074/21074	---MCZ	200	added ('OK')	text/html	etag:W/%225252-9RqQ6Nm5bTAdhz5otBc/rAB/xms%22	https://bigfontblog.azurewebsites.net/how-to-release-a-locked-port-in-windows-from-powershell/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/how-to-release-a-locked-port-in-windows-from-powershell/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:31	20629/20629	---MCZ	200	added ('OK')	text/html	etag:W/%225095-k0ArenDeFJ6KybiXRHbWxZJuTqQ%22	https://bigfontblog.azurewebsites.net/how-i-do-salary-negotiation-as-an-employee/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/how-i-do-salary-negotiation-as-an-employee/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:32	18766/18766	---MCZ	200	added ('OK')	text/html	etag:W/%22494e-0Sajt/r6zYsBDgRD8qgOp0oyhAc%22	https://bigfontblog.azurewebsites.net/run-a-specific-vs-code-launch-configuration-from-the-command-palette/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/run-a-specific-vs-code-launch-configuration-from-the-command-palette/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:32	20723/20723	---MCZ	200	added ('OK')	text/html	etag:W/%2250f3-K9B4y0aSxr+1jpunUdSyaVFSBes%22	https://bigfontblog.azurewebsites.net/for-me-a-quality-code-base-is-not-about-the-craft-its-about-long-term-feature-delivery-velocity/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/for-me-a-quality-code-base-is-not-about-the-craft-its-about-long-term-feature-delivery-velocity/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:32	292441/292441	---M--	200	added ('OK')	image/jpeg	etag:W/%2247659-17a1af4c94d%22	https://bigfontblog.azurewebsites.net/content/images/2021/06/frc-perspective-sky.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2021/06/frc-perspective-sky.jpg	(from https://bigfontblog.azurewebsites.net/)
02:05:32	27380/27380	---MCZ	200	added ('OK')	text/html	etag:W/%226af4-68I/NpxaY3v01CxHkZBruVij/hU%22	https://bigfontblog.azurewebsites.net/handling-the-perpetual-problem-re-time-spent-improving-code-quality-vs-time-spent-creating-new-features-in-a-way-that-fosters-career-satisfaction-and/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/handling-the-perpetual-problem-re-time-spent-im/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:32	160/160	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:31%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2021/05/Screenshot-2021-05-18-102408-1.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2021/05/Screenshot-2021-05-18-102408-1.11.delayed	(from https://bigfontblog.azurewebsites.net/)
02:05:33	19306/19306	---MCZ	200	added ('OK')	text/html	etag:W/%224b6a-nqqB7yEa1wPIHZeQB23UMrwBDp8%22	https://bigfontblog.azurewebsites.net/online-pilates-resources/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/online-pilates-resources/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:33	57053/57053	---M--	200	added ('OK')	image/png	etag:W/%22dedd-179808284b3%22	https://bigfontblog.azurewebsites.net/content/images/2021/05/Screenshot-2021-05-18-102408-1.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2021/05/Screenshot-2021-05-18-102408-1.png	(from https://bigfontblog.azurewebsites.net/)
02:05:33	21959/21959	---MCZ	200	added ('OK')	text/html	etag:W/%2255c7-6BQfoSpoFtOda1yHjV9ZUHMdbpg%22	https://bigfontblog.azurewebsites.net/what-connection-string-do-we-use-to-connect-the-azure-cosmos-db-data-migration-tool-to-the-cosmos-db-emulator/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/what-connection-string-do-we-use-to-connect-the-azure-cosmos-db-data-migration-tool-to-the-cosmos-db-emulator/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:34	32254/32254	---MCZ	200	added ('OK')	text/html	etag:W/%227dfe-gNCSu67p9+PbrkVurGeUXgUbc0I%22	https://bigfontblog.azurewebsites.net/list-all-the-keyboard-shortcuts-that-are-available-in-powershell/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/list-all-the-keyboard-shortcuts-that-are-available-in-powershell/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:34	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	C:/dev/shaunluttin/website-archives/bigfont.ca/code.jquery.com/jquery-3.2.1.min.js	(from https://bigfontblog.azurewebsites.net/)
02:05:34	18171/18171	---MCZ	200	added ('OK')	text/html	etag:W/%2246fb-Alvo4AOkYr1YMGxSoOboA1Woqig%22	https://bigfontblog.azurewebsites.net/find-your-business-in-british-columbia-by-business-number/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/find-your-business-in-british-columbia-by-business-number/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:34	27695/27695	---MCZ	200	added ('OK')	text/html	etag:W/%226c2f-MIWAnSSgKxsIOuGKlUGoCkt5FXs%22	https://bigfontblog.azurewebsites.net/devops-praxis/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/devops-praxis/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:34	1912/1912	---MCZ	200	added ('OK')	application/javascript	etag:W/%22778-16d11a65888%22	https://bigfontblog.azurewebsites.net/assets/built/jquery.fitvids.js?v=3e32194df1	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/assets/built/jquery.fitvidsc03d.js	(from https://bigfontblog.azurewebsites.net/)
02:05:35	18976/18976	---MCZ	200	added ('OK')	text/html	etag:W/%224a20-PNF0tbAtM/i2UKxtXxgdRyFVzu0%22	https://bigfontblog.azurewebsites.net/getenumerator-and-getasyncenumerator-both-return-a-new-instance-of-an-enumerator/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/getenumerator-and-getasyncenumerator-both-return-a-new-instance-of-an-enumerator/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:35	21562/21562	---MCZ	200	added ('OK')	text/html	etag:W/%22543a-kB0OjyY1PkZ7O7tTrftBSF/9XCY%22	https://bigfontblog.azurewebsites.net/install-and-use-stylecop-in-a-net-or-net-core-project-from-the-command-line/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/install-and-use-stylecop-in-a-net-or-net-core-project-from-the-command-line/index.html	(from https://bigfontblog.azurewebsites.net/)
02:05:35	1009/1009	---M-Z	200	added ('OK')	application/javascript	etag:W/%223f1-16d11a65838%22	https://bigfontblog.azurewebsites.net/assets/built/infinitescroll.js?v=3e32194df1	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/assets/built/infinitescrollc03d.js	(from https://bigfontblog.azurewebsites.net/)
02:05:36	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:34%20GMT	https://bigfont.ca/content/images/2020/11/garden-P1014289-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2020/11/garden-P1014289-small.html	(from https://bigfontblog.azurewebsites.net/about/)
02:05:36	59674/59674	---M--	200	added ('OK')	image/jpeg	etag:W/%22e91a-157cc093ce0%22	https://bigfontblog.azurewebsites.net/content/images/2016/10/business_casual_cropped_square.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2016/10/business_casual_cropped_square.jpg	(from https://bigfontblog.azurewebsites.net/about/)
02:05:37	142/142	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:35%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2020/11/garden-P1014289-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2020/11/garden-P1014289-small.18.delayed	(from https://bigfontblog.azurewebsites.net/about/)
02:05:38	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:36%20GMT	https://bigfont.ca/content/images/2021/02/2020_12_21_snow-at-cafe-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2021/02/2020_12_21_snow-at-cafe-small.html	(from https://bigfontblog.azurewebsites.net/work-bibliography/)
02:05:38	136038/136038	---M--	200	added ('OK')	image/jpeg	etag:W/%2221366-175fd395d49%22	https://bigfontblog.azurewebsites.net/content/images/2020/11/garden-P1014289-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/11/garden-P1014289-small.jpg	(from https://bigfontblog.azurewebsites.net/about/)
02:05:38	158/158	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:37%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2021/02/2020_12_21_snow-at-cafe-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2021/02/2020_12_21_snow-at-cafe-small.1b.delayed	(from https://bigfontblog.azurewebsites.net/work-bibliography/)
02:05:39	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:38%20GMT	https://bigfont.ca/content/images/2022/08/drawing_circa_july_2022.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2022/08/drawing_circa_july_2022.html	(from https://bigfontblog.azurewebsites.net/avoid-leaving-powershell-side-effects-on-the-pipeline/)
02:05:39	348096/348096	---M--	200	added ('OK')	image/jpeg	etag:W/%2254fc0-1776af5e77b%22	https://bigfontblog.azurewebsites.net/content/images/2021/02/2020_12_21_snow-at-cafe-small.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2021/02/2020_12_21_snow-at-cafe-small.jpg	(from https://bigfontblog.azurewebsites.net/work-bibliography/)
02:05:40	146/146	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:39%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2022/08/drawing_circa_july_2022.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2022/08/drawing_circa_july_2022.1e.delayed	(from https://bigfontblog.azurewebsites.net/avoid-leaving-powershell-side-effects-on-the-pipeline/)
02:05:40	26387/26387	---MCZ	200	added ('OK')	text/html	etag:W/%226713-F8lWIysT8C3Re2mUMtUftrUsE9A%22	https://bigfontblog.azurewebsites.net/tag/powershell/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/powershell/index.html	(from https://bigfontblog.azurewebsites.net/avoid-leaving-powershell-side-effects-on-the-pipeline/)
02:05:40	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:39%20GMT	https://bigfont.ca/content/images/2022/08/image.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2022/08/image.html	(from https://bigfontblog.azurewebsites.net/avoid-leaving-powershell-side-effects-on-the-pipeline/)
02:05:40	48904/48904	---M--	200	added ('OK')	image/png	etag:W/%22bf08-18053dd0b93%22	https://bigfont.ca/content/images/2022/04/image.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2022/04/image.png	(from https://bigfontblog.azurewebsites.net/reducing-the-chance-of-tcp-port-exhaustion-on-a-windows-server/)
02:05:41	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:40%20GMT	https://bigfont.ca/content/images/2022/04/image-1.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2022/04/image-1.html	(from https://bigfontblog.azurewebsites.net/reducing-the-chance-of-tcp-port-exhaustion-on-a-windows-server/)
02:05:41	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:40%20GMT	https://bigfont.ca/content/images/2022/04/219787656_571590897338872_541651510636316.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2022/04/219787656_571590897338872_541651510636316.html	(from https://bigfontblog.azurewebsites.net/copy-large-files-over-a-windows-remote-desktop-connection/)
02:05:41	182/182	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:05:40%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2022/04/219787656_571590897338872_541651510636316.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2022/04/219787656_571590897338872_541651510636316.23.delayed	(from https://bigfontblog.azurewebsites.net/copy-large-files-over-a-windows-remote-desktop-connection/)
02:05:42	5183/5183	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202022%2010:05:41%20GMT	https://bigfont.ca/content/images/2022/04/Drive-Redirection.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfont.ca/content/images/2022/04/Drive-Redirection.html	(from https://bigfontblog.azurewebsites.net/copy-large-files-over-a-windows-remote-desktop-connection/)
02:05:43	23920/23920	---MCZ	200	added ('OK')	text/html	etag:W/%225d70-RetoCcR5++u0LoueN0EtPb8XBLg%22	https://bigfontblog.azurewebsites.net/tag/windows/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/windows/index.html	(from https://bigfontblog.azurewebsites.net/copy-large-files-over-a-windows-remote-desktop-connection/)
